1,-1.48,73
1,-0.19,71
1,-3.63,69
1,-0.75,69
1,-6.02,69
1,1.35,68
1,-1,-1
1,-1,-1
1,-2.46,63
1,-2.87,-1
1,1.92,-1
1,5.21,70
1,9.89,-1
1,10.38,-1
1,12.59,74
1,14.73,75
1,16.09,74
1,17.19,75
1,-10.03,-1
1,20.45,77
1,20.31,76
1,21.44,81
1,20.84,83
1,23.95,81
1,24.37,84
1,27.05,82
1,27.57,78
1,31.22,86
1,32.38,84
1,34.39,78
1,34.56,79
1,36.52,76
1,35.99,80
1,36.91,76
1,38.71,78
1,37.64,75
1,38.08,75
1,37.67,74
1,38.65,76
1,37.92,74
1,39.67,74
1,41.18,75
1,40.71,75
1,39.82,72
1,38.7,71
1,-1,-1
1,38.46,76
1,40.73,75
1,39.2,73
1,38.38,76
1,37.06,-1
1,36.32,77
1,33.79,75
1,33.31,77
1,29.61,79
1,-20.9,-1
1,26.58,-1
1,22.86,78
1,19.62,78
1,17.14,77
1,17.47,-1
1,15.57,74
1,16.1,75
1,14.73,77
1,12.24,77
1,4.81,79
1,10.87,84
1,9.69,78
1,6.92,80
1,4.52,73
1,3.31,76
1,1.16,76
1,-0.67,80
1,-2.19,75
1,-4.98,73
1,-6.14,78
1,-8.65,80
1,-9.84,80
1,-9.92,78
1,-12.88,78
1,-13.85,-1
1,-14.75,-1
1,-14.87,71
1,-16.85,-1
1,-17.92,76
1,-17.3,-1
1,-18.89,-1
1,-22.05,-1
1,-24.84,72
1,-22.8,-1
1,-24.96,68
1,-24.92,-1
1,-24.99,-1
1,-25.67,69
1,-24.97,67
1,-25.95,67
1,-24.27,68
1,-23.52,64
1,-23.41,67
1,-23.51,71
1,-23.67,-1
1,-22.22,-1
1,-22.68,74
1,-23.17,-1
1,-23.61,-1
1,-21.45,-1
1,-22.52,-1
1,-22.38,-1
1,-21.43,-1
1,-19.16,-1
1,-15.91,-1
1,-15.18,-1
1,-13.99,81
1,-15.04,-1
1,-15.46,77
1,-14.97,75
1,-13.65,-1
1,-13.68,77
1,-12.8,-1
1,-11.94,-1
1,-13.06,72
1,-13.23,74
1,-14.31,79
1,-12.49,-1
1,-11.31,-1
1,-7.7,79
1,-6.29,-1
1,-4.52,80
1,-4.17,83
1,-4.19,75
1,-2.99,71
1,-2.16,74
1,0.51,-1
1,3.88,80
1,5.99,82
1,9.12,81
1,13.72,-1
1,20.74,-1
1,20.52,-1
1,23.59,91
1,24.57,-1
1,25.38,-1
1,-16.91,-1
1,22.99,-1
1,-22.59,-1
1,16.78,-1
1,18.62,-1
1,23.52,-1
1,23.47,-1
1,28.85,-1
1,30.38,-1
1,30.23,-1
1,31.57,87
1,29.02,-1
1,28.22,86
1,31.85,82
1,31.98,85
1,30.73,82
1,33.04,82
1,30.18,84
1,31.14,-1
1,29.98,84
1,30.58,90
1,31.33,92
1,29.53,-1
1,29.17,88
1,28.45,87
1,26.93,-1
1,26.95,90
1,24.56,88
1,22.19,86
1,17.5,82
1,16.13,82
1,14.33,-1
1,10.31,79
1,7.76,78
1,4.66,78
1,2.66,75
1,3.11,75
1,2.16,77
1,2.55,73
1,2.89,72
1,2.07,72
1,1.17,71
1,0.06,75
1,0.1,74
1,-1.52,76
1,-2.38,76
1,-4.69,76
1,-4.78,74
1,-6.54,76
1,-7.53,83
1,-9.12,77
1,-11.93,75
1,-13.51,82
1,-14.69,79
1,-15.35,82
1,-16.81,82
1,-16.69,85
1,-16.03,79
1,-18.34,78
1,-17.76,81
1,-21.45,-1
1,-22.31,-1
1,-21.48,77
1,-20.82,71
1,-23.05,69
1,-21.84,-1
1,-21.99,71
1,-21.73,72
1,-20.28,76
1,-18.87,75
1,-14.7,-1
1,-15.33,-1
1,-12.37,81
1,-8.82,83
1,-7.72,77
1,-3.71,82
1,-1.06,-1
1,4.19,83
1,4.67,86
1,6.4,83
1,7.79,-1
1,7.48,85
1,9.44,-1
1,9.95,-1
1,12.63,-1
1,14.16,-1
1,15.03,90
1,18.91,-1
1,18.91,90
1,20.85,-1
1,21.76,-1
1,20.94,-1
1,24.41,-1
1,22.19,85
1,23.52,91
1,21.14,-1
1,22.97,-1
1,24.27,-1
1,23.12,-1
1,25.8,-1
1,25.68,80
1,26.67,-1
1,26.01,-1
1,25.73,-1
1,26.38,-1
1,25.25,-1
1,26.83,-1
1,26.88,71
1,25.46,-1
1,-1,-1
1,-1,-1
1,24.92,83
1,20.89,-1
1,23,79
1,21.99,-1
1,23.21,-1
1,21.63,-1
1,21.75,-1
1,21.78,89
1,23.49,85
1,21.86,-1
1,23.13,89
1,20.99,92
1,21.1,88
1,14.22,-1
1,5.61,-1
1,6.28,84
1,-1,-1
1,3.62,-1
1,2.48,-1
1,3.64,76
1,2.22,72
1,0.85,-1
1,-0.06,75
1,-0.48,-1
1,0.96,79
1,0.83,79
1,-1.37,76
1,1.66,76
1,1.86,76
1,1.73,76
1,1,75
1,1.28,77
1,3.25,77
1,-0.28,74
1,1.74,-1
1,1.05,-1
1,-1,-1
1,-1,-1
1,-1,-1
1,-1,-1
1,-5.18,70
1,-4.61,-1
1,-5.9,68
1,-3.22,70
1,-1,-1
1,-8.35,73
1,-1,-1
1,-7.37,-1
1,-5.22,-1
1,-1,-1
1,-4.22,-1
1,-1.89,-1
1,-0.36,62
1,0.24,64
1,0.68,69
1,1.3,69
1,2.07,69
1,3.09,-1
1,6.9,-1
1,6.44,72
1,5.69,72
1,6.16,-1
1,7.31,67
1,7.98,69
1,9.74,70
1,12.15,-1
1,10.59,71
1,9.68,73
1,13.16,67
1,9.75,-1
1,-1,-1
1,8.9,-1
1,12.21,-1
1,16.44,73
1,12.64,76
1,19.18,80
1,18.5,75
1,19.34,75
1,-1,-1
1,-2.15,-1
1,-3.66,-1
1,9.84,69
1,8.69,-1
1,7.95,69
1,9.98,68
1,8.98,66
1,7.41,69
1,8.33,66
1,8.6,64
1,10.55,61
1,12.28,66
1,14.08,-1
1,14.08,66
1,14.6,69
1,17.81,69
1,15.7,-1
1,21.19,72
1,21.47,72
1,21.19,72
1,20.13,75
1,23.95,-1
1,19.83,71
1,21.15,76
1,23.54,73
1,21.86,-1
1,24.08,-1
1,21.88,70
1,22.38,73
1,21.6,77
1,24.64,76
1,20,-1
1,21.44,-1
1,22.1,78
1,22.96,74
1,24.57,77
1,24.07,75
1,20.67,77
1,24.44,-1
1,-1,-1
1,27.32,-1
1,30.28,80
1,29.8,78
1,27.84,-1
1,32.03,-1
1,31.64,77
1,32.37,81
1,34.27,83
1,34.22,78
1,33.49,-1
1,35.89,-1
1,-1,-1
1,36.64,87
1,37.69,85
1,-1,-1
1,34.75,-1
1,31.43,87
1,30.91,84
1,29.86,80
1,26.71,82
1,27.66,80
1,28.67,87
1,25.01,-1
1,23.56,76
1,25.81,74
1,20.97,78
1,23.53,78
1,-1,-1
1,18.34,76
1,19.36,81
1,15.91,-1
1,16.13,72
1,15.58,77
1,13.76,72
1,14.31,71
1,11.23,-1
1,17.04,-1
1,-1,-1
1,5.69,70
1,4.89,-1
1,2.36,70
1,3.95,73
1,2.22,69
1,2.44,-1
1,3.88,71
1,3.19,72
1,2.31,69
1,2.29,67
1,1.39,69
1,2.31,69
1,-0.31,-1
1,-0.93,-1
1,1.92,-1
1,2.78,78
1,1.55,73
1,0.78,73
1,-2.22,76
1,-0.1,76
1,-0.69,75
1,-1.93,76
1,-0.65,76
1,-3,-1
1,-3.07,82
1,-1,-1
1,-3.22,-1
1,-1.83,-1
1,-1,-1
1,-4.72,-1
1,-1,-1
1,-9.85,-1
1,-10.16,83
1,-11.05,-1
1,-13.14,-1
1,-12.38,-1
1,-12.15,-1
1,-12.61,-1
1,-13.04,-1
1,-11.95,-1
1,-13.37,-1
1,-15.1,-1
1,-9.64,-1
1,-8.28,-1
1,-8.17,-1
1,-9.17,-1
1,-11.18,-1
1,-11.12,-1
1,-11.69,-1
1,-12.97,-1
1,-14.58,-1
1,-14.61,-1
1,-12.59,-1
1,-13.73,-1
1,-14.62,-1
1,-15.85,-1
1,-16.69,-1
1,-18.39,-1
1,-18.69,-1
1,-19.33,-1
1,-19.31,-1
1,-20.1,-1
1,-22.73,-1
1,-21.36,-1
1,-20.91,-1
1,-20.91,-1
1,-22.59,-1
1,-22.86,-1
1,-20.99,-1
1,-24.54,-1
1,-23.92,-1
1,-25.08,-1
1,-22.42,-1
1,-22.91,-1
1,-22.66,-1
1,-21.51,-1
1,-22.78,-1
1,-21.62,-1
1,-21.38,-1
1,-21.24,-1
1,-19.54,-1
1,-1,-1
1,-16.52,-1
1,-18.11,-1
1,-16.3,-1
1,-16.54,-1
1,-17.08,-1
1,-14.77,-1
1,-9.95,-1
1,-13.68,-1
1,-14.05,-1
1,-13.08,-1
1,-14.6,-1
1,-10.65,-1
1,-1,-1
1,-7.68,-1
1,-5.75,-1
1,-6.79,-1
1,-5.81,-1
1,-6,-1
1,-6.05,-1
1,-6.09,-1
1,-1.96,-1
1,-4.06,-1
1,-5.98,-1
1,-0.52,-1
1,-0.02,-1
1,0.92,-1
1,-0.62,-1
1,-0.51,77
1,-0.33,-1
1,-0.56,-1
1,-2.41,-1
1,-1.52,78
1,-2.62,76
1,-3.98,74
1,-3.14,74
1,-2.09,74
1,-2.21,77
1,0.22,75
1,-0.83,76
1,-0.38,79
1,-0.76,79
1,0.14,72
